time,lat,lon,vel
07:34:10,50.0607255,14.5054998333,0.0
07:34:10,50.0607255,14.5054998333,
07:34:11,50.0607255,14.5055,0.0
07:34:11,50.0607255,14.5055,
07:34:12,50.0607255,14.5055,0.0
07:34:12,50.0607255,14.5055,
07:34:13,50.0607255,14.5055,0.0
07:34:13,50.0607255,14.5055,
07:34:14,50.0607255,14.5055,0.0
07:34:14,50.0607255,14.5055,
07:34:15,50.0607255,14.5055,0.0
07:34:15,50.0607255,14.5055,
07:34:16,50.0607255,14.5055,0.0
07:34:16,50.0607255,14.5055,
07:34:17,50.0607255,14.5055,0.0
07:34:17,50.0607255,14.5055,
07:34:18,50.0607255,14.5055,0.0
07:34:18,50.0607255,14.5055,
07:34:19,50.0607255,14.5055,0.0
07:34:19,50.0607255,14.5055,
07:34:20,50.0607255,14.5055,0.0
07:34:20,50.0607255,14.5055,
07:34:21,50.0607255,14.5055,0.0
07:34:21,50.0607255,14.5055,
07:34:22,50.0607255,14.5055,0.0
07:34:22,50.0607255,14.5055,
07:34:23,50.0607255,14.5055,0.0
07:34:23,50.0607255,14.5055,
07:34:24,50.0607255,14.5055,0.0
07:34:24,50.0607255,14.5055,
07:34:25,50.0607255,14.5055,0.0
07:34:25,50.0607255,14.5055,
07:34:26,50.060729,14.5054983333,0.8195118939830438
07:34:26,50.060729,14.5054983333,
07:34:27,50.0607591667,14.5052711667,0.8776442505556012
07:34:27,50.0607591667,14.5052711667,
07:34:28,50.0607776667,14.5051736667,1.3977487859083053
07:34:28,50.0607776667,14.5051736667,
07:34:29,50.060786,14.5051075,2.2527574285949457
07:34:29,50.060786,14.5051075,
07:34:30,50.0607978333,14.5050176667,3.416947896946251
07:34:30,50.0607978333,14.5050176667,
07:34:31,50.0608181667,14.504884,5.138282986254012
07:34:31,50.0608181667,14.504884,
07:34:32,50.0608433333,14.50471,6.934212692402666
07:34:32,50.0608433333,14.50471,
07:34:33,50.0608573333,14.5046111667,7.043789612313771
07:34:33,50.0608573333,14.5046111667,
07:34:34,50.0608671667,14.504517,6.946044941970533
07:34:34,50.0608671667,14.504517,
07:34:35,50.0608788333,14.5044243333,6.790167915054737
07:34:35,50.0608788333,14.5044243333,
07:34:36,50.0608905,14.5043335,6.535002880895546
07:34:36,50.0608905,14.5043335,
07:34:37,50.060905,14.5042478333,6.219133261996872
07:34:37,50.060905,14.5042478333,
07:34:38,50.060924,14.5041676667,5.938760391801795
07:34:38,50.060924,14.5041676667,
07:34:39,50.0609476667,14.5040975,5.740184377315005
07:34:39,50.0609476667,14.5040975,
07:34:40,50.0609791667,14.5040343333,5.724751008313442
07:34:40,50.0609791667,14.5040343333,
07:34:41,50.0610183333,14.5039811667,5.930529261667627
07:34:41,50.0610183333,14.5039811667,
07:34:42,50.0610658333,14.5039381667,6.366264713145115
07:34:42,50.0610658333,14.5039381667,
07:34:43,50.0611218333,14.5039113333,6.66618651740884
07:34:43,50.0611218333,14.5039113333,
07:34:44,50.0611828333,14.503901,6.826693555025105
07:34:44,50.0611828333,14.503901,
07:34:45,50.0612481667,14.5039021667,7.346283644744423
07:34:45,50.0612481667,14.5039021667,
07:34:46,50.061321,14.503906,8.295435838340603
07:34:46,50.061321,14.503906,
07:34:47,50.0613916667,14.5039121667,8.452856202156557
07:34:47,50.0613916667,14.5039121667,
